,Cohort,Tank,Date,Total Tenure,Tank Tenure,Total Feed Offered (g),REQUIRED Feed(g)/Day,Feed Size 1,% CP,% of Total,Total Feed (g) size 1,Feed Size 2,% CP2,% of Total2,Total Feed (g) size 2,Feed Size 3,% CP3,% of Total3,Total Feed (g) size 3,Alkalinity Remaining g/L,Sodium bicarbo te (g),Turbostart (mL),PROJECTED GROWTH Feed Curve,Required g protien per shrimp,FCR Expected ,Manual Correction Factor,Daily Feed Required at 35% CP Feed(g),400-600um,600-1000um,1.0-1.3mm,1.3-1.8mm,1.8-2.4mm,Grams of Increased Feed,Daily Feed Required at Offered 35%CP (g),Total Tenure Feed Offered (g),HISTORIC expected size (Wt g/ Shrimp),% Difference from Growth Curve,EXPECTED SIZE (Wt g/ Shrimp),Wt.(g) increment2,AVERAGE SIZE Weight in Grams / Shrimp,% Difference from Growth Curve2,ADFI,ADG,FEED:GAIN,Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts,Jumpers,Sump Dump,Total Daily MIA Assumed Loss - Actual Counted,Daily Mortality Assumption,Samples,Harvest,Termi tion,"Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses",Harvest Weight in Pounds,Projected Growth (g),Shrimp Count/L,Shrimp Count/m2,Shrimp Count/m3,Biomass Kg/m2,Maximum Biomass Kg/m2 by Weight,Biomass (Kg)/m3,Shrimp Harvest Size Code,MBBR(LPM),MBBR(GPM),Standard(LPM),Standard(GPM),EN(LPM),EN(GPM),Tank Level (cm),Initial Salinity (ppt),Fi l Salinity (28-32 PPT),Pump Pressure (PSI),BioFilter Flow Rate (LPM),pH (7.5-8.4),D.O. (goal 4.5),Temperature (28-30°C),TSS,Turbidity,Mat? Y/N,Imhoff (15mL/L),TAN NH4,Un-ionized NH3-N (0.4mg/L),NO2-N (4.5mg/L),ALK CaCO3 (75-200mg/L),NO3-N (250mg/L),28ppt Sea Water Added (cm),Marine Mix (Pounds),0 ppt RO Water Added (cm),Amonium Chloride (NH4Cl)g,Sodium Nitrite ( NO2)g,FOS (C6H12O6)g,Sodium Carbo te ( CO3)g,Sodium Bicarbo te ( HCO3)g,Biowish,Turbo start,Water Exchange Percent,Monster,NOTES,Turbostart 10X(mL),FCR Expected,% Difference from Growth Curve1,EXPECTED SIZE (Wt g/ Shrimp),Back Flush Frequency,Filter 2 - Pump Pressure (PSI),BioFilter 2 Flow Rate (LPM),TAN NH4_2,TAN NH4_3,NO2-N (4.5mg/L)_2,NO2-N (4.5mg/L)_3,ALK CaCO3 (75-200mg/L)_2,ALK CaCO3 (75-200mg/L)_3,NO3-N (250mg/L)_2,NO3-N (250mg/L)_3,Wt.(g) increment1,ADJUSTED EXPECTED SIZE (Wt g/ Shrimp),BioFilter Flow Rate (LPM)_2,Molts-Harvest End (g),Molts-Feed End (g),Bead Filter 1 Assigned Flow Rate (LPM),Bead Filter 2 Assigned Flow Rate (LPM),Recommended Back Flush Frequency,Recommended Sump Dump Frequency,PROJECTED GROWTH/FEED CURVE,Wt.(g) increment for Feed,ADFI Over Entire Tenure,ADG Over Entire Tenure,BioFilter Flow Rate (LPM)_3,Bead Filter 3 Assigned Flow Rate (LPM),Recommended Back Flush Frequency - All Filters,Calculated Daily Water Exch ge,NOTES
1005,Cohort3,RTB2,5/12/2019,74,41,14259,10938,Feed 4,35%,100%,10938, , ,0,0, , , ,0,-168.4111997,13.1, ,12.29809624,1.25,,1,10938,0,0,0,10938,0,-203,10938,693998.8953,12.29809624,,,0.34, ,0,0.357765643,-7.97E-05,-4487.230105,25973.71967,35, ,202.7894036,237.7894036, , , ,25735.93027,0,11.9718,0.6,154.1303797,505.6770988,1.84521808,2.5,6.053865092,56.54083115,373,99,187,50,125,33,40,27.7,27.7,10.2-3,250,7.7,4.5,28.2, , ,foam,0,1.08, ,3.62,428, , , , , , , , ,17.1,12.7, ,50, ,50% W.E.,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1006,Cohort3,RTB2,5/13/2019,75,42,14205,10820,Feed 4,35%,100%,10820, , ,0,0, , , ,0,-164.4367509,13, ,12.63809624,1.25,,1,10820,0,0,0,10820,0,-118,10820,708203.8953,12.63809624,,,0.34, ,0,0.363548953,-7.87E-05,-4621.385001,25735.93027,52,226,0,235.6124416, , , ,25457.93027,0,12.3118,0.6,152.4654605,500.2147653,1.877124256,2.5,6.158544148,54.97941182,369,98,185,49,123,33,40,27.8,27.8,3-Oct,257,7.7,4.5,28.4, , ,n,0,1.21, ,3.27,431,19.3, , , , , , , ,17.05,12.7, , , ,soccer ball size of left over feed,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1007,Cohort3,RTB2,5/14/2019,76,43,14087,10720,Feed 4,35%,100%,10720, , ,0,0, , , ,0,-161.0685739,12.85, ,12.97809624,1.25,,1,10720,0,0,0,10720,0,-100,10720,722290.8953,12.97809624,,,0.34,11.9804,0.923124608,0.369282457,0.157559211,2.343769406,25500.31783,38,81,114.4554097,233.4554097, , , ,25224.47486, ,12.6518,0.5,151.0673151,495.6276743,1.911273458,2.5,6.27058221,53.50191454,365,97,183,49,122,33,40,28.1,28.1,3-Oct,250,7.6,4.5,28.3, , ,foam,0,1.99, ,4.49,415, , , , , , , , ,16.9,12.7, ,50, ,50% W.E. soccer ball size feed in harvest end,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1008,Cohort3,RTB2,5/15/2019,77,44,12221,8765,Feed 4,35%,100%,8765, , ,0,0, , , ,0,-95.22071364,10.5, ,13.31809624,1.25,,1,8765,0,0,0,8765,0,-1955,8765,734511.8953,13.31809624,,,0.34, ,0,0.374078299,-7.66E-05,-4882.038821,25266.86242,35,49,147.3181254,231.3181254, ,4370.573969, ,20622.58276,119.1907174,12.3204,0.5,123.5069601,405.2065619,1.521655151,2.5,4.992306926,54.94103458,299,79,150,40,100,27,40,27.8,27.8,3-Oct,236,7.6,4.5,28.3, , ,n,0,1.1, ,3.71,436, , , , , , , , ,14.65,12.7, , , ,soccer ball size of left over feed,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1009,Cohort3,RTB2,5/16/2019,78,45,12174,8684,Feed 4,35%,100%,8684, , ,0,0, , , ,0,-92.49249027,10.4, ,13.65809624,1.25,,1,8684,0,0,0,8684,0,-81,8684,746685.8953,13.65809624,,,0.34, ,0,0.37887158,-7.56E-05,-5008.810723,20664.97032,31,55,103.1878033,189.1878033, , , ,20433.39496,0,12.6604,0.5,122.3739298,401.489271,1.549302901,2.5,5.083014767,53.46557158,296,79,148,40,99,27,40,28.1,28.1,10.2-3,217,7.7,4.5,28.5, , ,n,0,0.91, ,4.62,432, , , , , , , , ,14.6,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1010,Cohort3,RTB2,5/17/2019,79,46,10672,7572,Feed 4,35%,100%,7572, , ,0,0, , , ,0,-55.03836209,18.2, ,13.99809624,1.1,,1,7572,0,0,0,7572,0,-1112,7572,757357.8953,13.99809624,,,0.34,13.1406,0.938741938,0.463915924,0.166262025,2.790269895,20475.78252,61,114,12.45578895,187.455789, , , ,20245.93917,0,13.0004,0.4,121.2512724,397.8060119,1.576315042,2.5,5.171637277,52.06728427,258,69,129,35,86,23,40,28.1,28.1,10.4-3,219,7.7,4.5,28.4, , ,n,0,0.95, ,5.18,421,28.08, , , , , , , ,29.1,12.7, ,50, ,50% W.E.,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1011,Cohort3,RTB2,5/18/2019,80,47,10631,7503,Feed 4,35%,100%,7503, , ,0,0, , , ,0,-52.71431996,18, ,14.33809624,1.1,,1,7503,0,0,0,7503,0,-69,7503,767988.8953,14.33809624,,,0.34, ,0,0.468839771,-7.38E-05,-6357.14944,20288.32673,31,31,123.7396312,185.7396312, , , ,20060.19954,0,13.4806,0.4,120.138893,394.1564731,1.619544361,2.5,5.313465751,50.21256638,256,68,128,34,86,23,40,28.1,28.1,8.8-3,174,7.7,4.4,28.3, , ,n,0,0.68, ,2.39, , , , , , , , , ,25.5,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1012,Cohort3,RTB2,5/19/2019,81,48,10590,7434,Feed 4,35%,100%,7434, , ,0,0, , , ,0,-50.39027783,17.8, ,14.67809624,1.1,,1,7434,0,0,0,7434,0,-69,7434,778578.8953,14.67809624,,,0.34, ,0,0.473774169,-7.28E-05,-6504.357229,20102.5871,36,35,113.0391849,184.0391849, , , ,19876.16035,0,13.8206,0.4,119.0366974,390.5403457,1.64515858,2.5,5.397501902,48.97728915,253,67,127,34,85,23,40,28.2,28.2,3-Sep,179,7.7,4.5,28.6, , ,n,0,0.84, ,2.51,427, , , , , , , , ,25.4,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1013,Cohort3,RTB2,5/20/2019,82,49,10550,7365,Feed 4,35%,100%,7365, , ,0,0, , , ,0,-48.06623571,17.7, ,15.01809624,1.1,,1,7365,0,0,0,7365,0,-69,7365,789128.8953,15.01809624,,,0.34, ,0,0.478720628,-7.20E-05,-6653.405333,19918.54791,29,30,123.3543061,182.3543061, , , ,19693.80605,0,14.1606,0.4,117.9445924,386.957324,1.670166195,2.5,5.479547882,47.80133062,251,67,126,34,84,23,40,28.7,28.7,3-Sep,179,7.7,4.5,28.6, , ,n,0,1.06, ,2.55,405,32.04, , , , , , , ,25.3,12.7, , , ,feed in molts,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1014,Cohort3,RTB2,5/21/2019,83,50,7298,7298,Feed 4,35%,100%,7298, , ,0,0, , , ,0,-45.80955712,17.5, ,15.35809624,1.1,,1,7298,0,0,0,7298,0,-67,7298,796426.8953,15.35809624,,,0.34,13.9696,0.909591904,0.481737163,0.168237349,2.863437665,19736.19361,42,46,92.68485247,180.6848525, , , ,19513.1212,0,14.5006,0.4,116.8624856,383.4071049,1.694576158,2.5,5.559633065,46.68051821,249,66,125,33,83,22,40,28.5,28.5,3-Sep,162,7.7,4.5,28.5, , ,n,0,0.81, ,2.49,422, , , , , , , , ,25.2,12.7, , , ,a lot of feed in sumps,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1015,Cohort3,RTB2,5/22/2019,84,51,9689,6556,Feed 4,35%,100%,6556, , ,0,0, , , ,0,-20.81768381,15.7, ,15.69809624,1.1,,1,6556,0,0,0,6556,0,-742,6556,806115.8953,15.69809624,,,0.34, ,0,0.486244612,-7.02E-05,-6922.804644,19555.50875,45,40,94.03068265,179.0306826, ,1804.417634, ,17529.67288,57.07106581,14.3096,0.4,104.983776,344.4349605,1.50227584,2.5,4.928726511,47.30359496,224,59,112,30,75,20,40,28.6,28.6,9.2-3,176,7.6,4.4,28.5, , ,n,0,0.66, ,2.28,421, , , , , , , , ,23.2,12.7, , , ,cleaned bubble bars door side,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1016,Cohort3,RTB2,5/23/2019,85,52,9644,6470,Feed 4,35%,100%,6470, , ,0,0, , , ,0,-17.9210516,15.5, ,16.03809624,1.1,,1,6470,0,0,0,6470,0,-86,6470,815759.8953,16.03809624,,,0.34, ,0,0.490765817,-6.94E-05,-7070.354996,17572.06044,53,35,72.87221331,160.8722133, ,68, ,17300.80067,2.194213216,14.6496,0.4,103.613079,339.9379232,1.517890162,2.5,4.9799546,46.20573411,221,59,111,30,74,20,40,28.5,28.5,3-Sep,177,7.7,4.6,28.5, , ,n,0,0.61, ,1.95,421, , , , , , , , ,23.1,12.7, , , ,cleaned bubble bars stair side,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1017,Cohort3,RTB2,5/24/2019,86,53,9582,6411,Feed 4,35%,100%,6411, , ,0,0, , , ,0,-15.93382717,15.4, ,16.37809624,1.1,,1,6411,0,0,0,6411,0,-59,6411,825341.8953,16.37809624,,,0.34,15.1002,0.921975288,0.546151023,0.175515116,3.111703621,17343.18822,46,28,84.77688819,158.7768882, , , ,17142.02378,0,14.9896,0.4,102.6621772,336.8181667,1.538864972,2.5,5.048769592,45.15767748,219,58,110,29,73,20,40,28.4,28.4,3-Sep,176,7.8,4.8,28.5, , ,n,0,0.56, ,1.82,410, , , , , , , , ,23,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1018,Cohort3,RTB2,5/25/2019,87,54,9545,6352,Feed 4,35%,100%,6352, , ,0,0, , , ,0,-13.94660274,15.2, ,16.71809624,1.1,,1,6352,0,0,0,6352,0,-59,6352,834886.8953,16.71809624,,,0.34, ,0,0.553323932,-6.78E-05,-8159.183398,17184.41134,40,24,93.32328578,157.3232858, , , ,16984.70049,0,15.4402,0.4,101.7199809,333.7269716,1.57057685,2.5,5.152811187,43.8398157,217,58,109,29,73,20,40,28.5,28.5,3-Sep,185,7.8,4.7,28.4, , ,n,0,0.74, ,2.18,411, , , , , , , , ,22.9,12.7, , , ,lots of feed in sumps,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1019,Cohort3,RTB2,5/26/2019,88,55,9508,6294,Feed 4,35%,100%,6294, , ,0,0, , , ,0,-11.99306009,15.1, ,17.05809624,1.1,,1,6294,0,0,0,6294,0,-58,6294,844394.8953,17.05809624,,,0.34, ,0,0.558377959,-6.70E-05,-8328.349226,17027.08805,33,14,108.8829911,155.8829911, , , ,16828.8175,0,15.7802,0.4,100.7864105,330.6640763,1.590429714,2.5,5.217945257,42.89524356,215,57,108,29,72,19,40,28.5,28.5,9.8-3,175,7.8,4.7,28.4, , ,n,0,1.21, ,2.51,406, , , , , , , , ,22.9,12.7, , , ,lots of feed in sumps. Increased pumps 1%,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1020,Cohort3,RTB2,5/27/2019,89,56,9475,6236,Feed 4,35%,100%,6236, , ,0,0, , , ,0,-10.03951743,15, ,17.39809624,1.1,,1,6236,0,0,0,6236,0,-58,6236,853869.8953,17.39809624,,,0.34, ,0,0.563457694,-6.63E-05,-8499.616061,16871.20506,42, ,112.4558823,154.4558823, , , ,16674.36162,0,16.1202,0.4,99.86138683,327.6292219,1.609785528,2.5,5.281448583,41.99051639,213,57,107,29,71,19,40,28.6,28.6,9.8-3,171,7.7,4.7,28.5, , ,n,0,0.64, ,2.6,398,40, , , , , , , ,22.7,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1021,Cohort3,RTB2,5/28/2019,90,57,9438,6179,Feed 4,35%,100%,6179, , ,0,0, , , ,0,-8.119656541,14.8, ,17.73809624,1.1,,1,6179,0,0,0,6179,0,-57,6179,863307.8953,17.73809624,,,0.34,15.5702,0.877783038,0.568561043,0.172936667,3.287683602,16716.74918,28,106,19.04183871,153.0418387, , , ,16521.31978,0,16.4602,0.4,98.94483178,324.6221515,1.62865172,2.5,5.343345539,41.12316511,211,56,106,28,71,19,40,28.5,28.5,3-Oct,175,7.8,4.7,28.5, , ,n,0,0.65, ,2.47,397, , , , , , , , ,22.7,12.7, , , ,increased pump 1%. Lots of feed harvest end,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1022,Cohort3,RTB2,5/29/2019,91,58,8841,5547,Feed 4,35%,100%,5547, , ,0,0, , , ,0,13.16722207,13.3, ,18.07809624,1.1,,1,5547,0,0,0,5547,0,-632,5547,872148.8953,18.07809624,,,0.34,15.58,0.86181641,0.573320428,0.171143956,3.349930908,16563.70734,36,48,67.64074068,151.6407407, ,1537, ,14832.67904,52.755,15.9102,0.3,88.83170061,291.4425873,1.413330123,2.5,4.636909853,42.54475257,189,50,95,25,63,17,40,28.5,28.5,3-Oct,178,7.7,4.6,28.6, , ,n,0,0.68, ,4.35,441, , , , , , , , ,21.2,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1023,Cohort3,RTB2,5/30/2019,92,59,8779,5496,Feed 4,35%,100%,5496, , ,0,0, , , ,0,14.88499234,13.2, ,18.41809624,1.1,,1,5496,0,0,0,5496,0,-51,5496,880927.8953,18.41809624,,,0.34, ,0,0.578089374,-6.41E-05,-9014.274987,14875.0666,25,35,76.1812347,136.1812347, , , ,14696.4978,0,15.92,0.3,88.01612235,288.7668056,1.401216668,2.5,4.597167545,42.51856296,188,50,94,25,63,17,40,28.7,28.7,9.8-3,172,7.7,4.7,28.6, , ,n,0,0.76, ,1.92,391, , , , , , , , ,21.1,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1024,Cohort3,RTB2,5/31/2019,93,60,8745,5446,Feed 4,35%,100%,5446, , ,0,0, , , ,0,16.56908083,13.1, ,18.75809624,1.1,,1,5446,0,0,0,5446,0,-50,5446,889672.8953,18.75809624,,,0.34,16.2924,0.868552959,0.643114782,0.175123656,3.672346714,14738.88536,27,53,54.9344955,134.9344955, , , ,14561.56331,0,16.26,0.3,87.2080107,286.1155207,1.418002254,2.5,4.652238366,41.62949092,186,49,93,25,62,17,40,28.8,28.8,9.8-3,177,7.8,4.8,28.6, , ,n,0,0.85, ,1.55,393, , , , , , , , ,21,12.7, , , ,"pump speed down to 90% on RTB 1,2,4 on feeder side header",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1025,Cohort3,RTB2,6/1/2019,94,61,8909,5519,Feed 4,35%,100%,5519, , ,0,0, , , ,0,14.11031163,13.2, ,19.09809624,1.125,,1,5519,0,0,0,5519,0,73,5519,898581.8953,19.09809624,,,0.34, ,0,0.648582415,-6.28E-05,-10333.34695,14603.95087,33,70,30.69917019,133.6991702, , , ,14427.86414,0,16.6324,0.3,86.40729731,283.4885082,1.437160732,2.5,4.715094265,40.69740521,188,50,94,25,63,17,40,28.7,28.7,9.6-3,173,7.9,4.7,28.5, , ,foam,0,0.53, ,1.06,404, , , , , , , , ,21.4,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1026,Cohort3,RTB2,6/2/2019,95,62,9072,5589,Feed 4,35%,100%,5589, , ,0,0, , , ,0,11.75258773,13.4, ,19.43809624,1.15,,1,5589,0,0,0,5589,0,70,5589,907653.8953,19.43809624,,,0.34, ,0,0.654223752,-6.21E-05,-10534.11126,14470.2517,36,47,49.47515429,132.4751543, , , ,14295.38898,0,16.9724,0.3,85.61391446,280.8855461,1.453073602,2.5,4.767301843,39.88213349,191,51,96,26,64,17,40,28.7,28.7,9.6-3,176,7.8,4.7,28.7, , ,n,0,0.44, ,1.05,403, , , , , , , , ,21.8,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1027,Cohort3,RTB2,6/3/2019,96,63,8671,5659,Feed 4,35%,100%,5659, , ,0,0, , , ,0,9.394863835,13.6, ,19.77809624,1.175,,1,5659,0,0,0,5659,0,70,5659,916324.8953,19.77809624,,,0.34, ,0,0.659632686,-6.15E-05,-10733.00641,14337.77654,55,48,28.26234425,131.2623442, , , ,14164.12664,0,17.3124,0.3,84.82779502,278.3064141,1.468572719,2.5,4.818151964,39.09888417,193,51,97,26,65,17,40,28.7,28.7,9.6-3,177,7.8,4.8,28.7, , ,n, ,0.37, ,1.08,400,44.4, , , , , , , ,22.1,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1028,Cohort3,RTB2,6/4/2019,97,64,8970,5301,Feed 4,35%,100%,5301, , ,0,0, , , ,0,21.45293748,12.7, ,20.11809624,1.2,,1,5301,0,0,0,5301,0,-358,5301,925294.8953,20.11809624,,,0.34,17.2855,0.859201576,0.665313942,0.178140206,3.734776984,14206.5142,28,51,51.06063749,130.0606375, ,1042, ,12992.066,39.70084417,17.6524,0.3,77.80841981,255.2769679,1.37350535,2.5,4.506251148,38.34580694,181,48,91,24,61,16,40,28.2,28.2,9.8-3,150,7.8,4.6,28.6, , ,foam, ,0.45, ,1.21,401, , , , , , , , ,21.5,12.7, , , ,lots of feed in sumps,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1029,Cohort3,RTB2,6/5/2019,98,65,9294,5471,Feed 4,35%,100%,5471, , ,0,0, , , ,0,15.72703659,13.1, ,20.45809624,1.25,,1,5471,0,0,0,5471,0,170,5471,934588.8953,20.45809624,,,0.34, ,0,0.671285105,-6.02E-05,-11150.15938,13034.45356,32,38,49.33042235,119.3304224, , , ,12872.73558,0,17.6255,0.3,77.09375967,252.9322824,1.358816061,2.5,4.458057943,38.40433023,187,50,94,25,63,17,40,28.7,28.7,9.8-3,165,7.8,4.6,28.6, , ,n, ,0.51, ,1.33,406, , , , , , , , ,22.3,12.7, , , ,lots of feed in sumps,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1030,Cohort3,RTB2,6/6/2019,99,66,9629,5637,Feed 4,35%,100%,5637, , ,0,0, , , ,0,10.13586277,13.5, ,20.79809624,1.3,,1,5637,0,0,0,5637,0,166,5637,944217.8953,20.79809624,,,0.34, ,0,0.731718783,-5.96E-05,-12277.99314,12915.12314,29,36,53.23795233,118.2379523, , , ,12754.49763,0,17.9655,0.3,76.38564226,250.6090625,1.372306256,2.5,4.502317113,37.67752205,192,51,96,26,64,17,40,28.6,28.6,3-Oct,179,7.7,4.7,28.6, , ,n, ,0.46, ,1.37,382, , , , , , , , ,23.1,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1031,Cohort3,RTB2,6/7/2019,100,67,9591,5586,Feed 4,35%,100%,5586, , ,0,0, , , ,0,11.85363304,13.4, ,21.13809624,1.3,,1,5586,0,0,0,5586,0,-51,5586,953808.8953,21.13809624,,,0.34,17.923,0.847900388,0.738520946,0.179171,4.121877679,12796.88519,26,39,52.15548388,117.1554839, , , ,12637.34214,0,18.3055,0.3,75.68400765,248.3071117,1.385433602,2.5,4.545385834,36.97771284,191,51,96,26,64,17,40,28.6,28.6,10.2-3,178,7.8,4.7,28.6, , ,foam, ,0.36, ,1.22,406, , , , , , , , ,23,12.7, , , ,feed in molts,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1032,Cohort3,RTB2,6/8/2019,101,68,9554,5534,Feed 4,35%,100%,5534, , ,0,0, , , ,0,13.60508508,13.3, ,21.47809624,1.3,,1,5534,0,0,0,5534,0,-52,5534,963362.8953,21.47809624,,,0.34, ,0,0.745356886,-5.84E-05,-12759.49923,12679.7297,25,38,53.08292543,116.0829254, , , ,12521.25922,0,18.263,0.3,74.98879651,246.0262353,1.369520391,2.5,4.493177135,37.06376402,189,50,95,25,63,17,40,28.8,28.8,3-Oct, ,7.8,4.6,28.7, , ,n, ,0.38, ,1.14,387, , , , , , , , ,22.9,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1033,Cohort3,RTB2,6/9/2019,102,69,9517,5484,Feed 4,35%,100%,5484, , ,0,0, , , ,0,15.28917358,13.2, ,21.81809624,1.3,,1,5484,0,0,0,5484,0,-50,5484,972879.8953,21.81809624,,,0.34, ,0,0.752227249,-5.78E-05,-13004.60667,12563.64678,33,44,38.02018624,115.0201862, , , ,12406.23903,0,18.603,0.3,74.29995003,243.7662403,1.38220197,2.5,4.534783368,36.38636362,187,50,94,25,63,17,40,28.9,28.9,10.2-3, ,7.8,4.7,28.7, , ,n, ,0.4, ,1.19,409, , , , , , , , ,22.8,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1034,Cohort3,RTB2,6/10/2019,103,70,9480,5433,Feed 4,35%,100%,5433, , ,0,0, , , ,0,17.00694384,13, ,22.15809624,1.3,,1,5433,0,0,0,5433,0,-51,5433,982359.8953,22.15809624,,,0.34, ,0,0.759132669,-5.73E-05,-13252.65507,12448.62659,33,34,46.96717644,113.9671764, , , ,12292.27186,0,18.943,0.3,73.61740994,241.5269355,1.394534597,2.5,4.575244739,35.73327997,185,49,93,25,62,17,40,28.9,28.9,3-Oct,175,7.8,4.8,28.6, , ,n, ,0.43, ,1.11,410,45.4, , , , , , , ,22.8,12.7, , , ,feed in molts,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1035,Cohort3,RTB2,6/11/2019,104,71,9443,5383,Feed 4,35%,100%,5383, , ,0,0, , , ,0,18.69103234,12.9, ,22.49809624,1.3,,1,5383,0,0,0,5383,0,-50,5383,991802.8953,22.49809624,,,0.34,19.8871,0.883945903,0.76607377,0.191165385,4.007387484,12334.65941,31,28,53.92380694,112.9238069, , , ,12179.34805,0,19.283,0.3,72.94111851,239.3081316,1.406523588,2.5,4.614578701,35.1032268,184,49,92,25,62,17,40,28.6,28.6,3-Jul, ,7.7,4.7,28.6, , ,foam, ,0.53, ,1.17,402, , , , , , , , ,22.7,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1036,Cohort3,RTB2,6/12/2019,105,72,8451,4371,Feed 4,35%,100%,4371, , ,0,0, , , ,0,52.77698353,10.5, ,22.83809624,1.3,,1,4371,0,0,0,4371,0,-1012,4371,1000253.895,22.83809624,,,0.34,20.0781,0.879149461,0.772313791,0.19116381,4.040062777,12221.73561,42,6,63.88998949,111.8899895, ,2179, ,9888.458059,96.4,20.2271,0.2,59.22116588,194.2951637,1.197872444,2.5,3.930027705,33.4647835,149,40,75,20,50,14,40,28.3,28.3,7.8-3,200,7.7,4.6,28.6, , ,n, ,0.39, ,1.07,397, , , , , , , , ,20.2,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1037,Cohort3,RTB2,6/13/2019,106,73,8410,4331,Feed 4,35%,100%,4331, , ,0,0, , , ,0,54.12425433,10.4, ,23.17809624,1.3,,1,4331,0,0,0,4331,0,-40,4331,1008663.895,23.17809624,,,0.34, ,0,0.778588036,-5.57E-05,-13988.19184,9930.845618,34,5,51.91689163,90.91689163, , , ,9797.541168,0,20.4181,0.2,58.67667206,192.5087666,1.198066158,2.5,3.930663248,33.15173902,148,39,74,20,50,13,40,28.6,28.6,3-Aug,201,7.7,4.6,28.5, , ,n, ,0.31, ,1.08,384,48.8, , , , , , , ,20.2,12.7, , , ,very little material in sumps,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1038,Cohort3,RTB2,6/14/2019,107,74,8377,4291,Feed 4,35%,100%,4291, , ,0,0, , , ,0,55.47152513,10.3, ,23.51809624,1.3,,1,4291,0,0,0,4291,0,-40,4291,1017040.895,23.51809624,,,0.34, ,0,0.957124445,-5.51E-05,-17358.01959,9839.928726,28,11,51.08454749,90.08454749, , , ,9707.45662,0,20.7581,0.2,58.13716308,190.738724,1.206817045,2.5,3.959373507,32.60874176,147,39,74,20,49,13,40,28.7,28.7,8.4-3,208,7.6,4.5,28.6, , ,n, ,0.86, ,1.41,385, , , , , , , , ,20.1,12.7, , , ,increased pump 5%,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1039,Cohort3,RTB2,6/15/2019,108,75,8344,4251,Feed 4,35%,100%,4251, , ,0,0, , , ,0,56.81879593,10.2, ,23.85809624,1.3,,1,4251,0,0,0,4251,0,-40,4251,1025384.895,23.85809624,,,0.34, ,0,0.964875341,-5.46E-05,-17662.12489,9749.844179,27, ,62.25982346,89.25982346, , , ,9618.196797,0,21.0981,0.2,57.60259331,188.9848862,1.215305274,2.5,3.987222027,32.08324552,145,39,73,20,49,13,40,28.5,28.5,8.5-3,210,7.7,4.5,28.6, , ,foam, , , , , , , , , , , , , ,20,12.7, , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
